FIPS,state,stateAbr,county,metro,totEmp,ccShare,totEmpTh
49041,Utah,UT,Sevier County,0,8500,0.18294000000000002,8.5
49043,Utah,UT,Summit County,1,19055,0.35949000000000003,19.055
49045,Utah,UT,Tooele County,1,24715,0.24276999999999999,24.715
49047,Utah,UT,Uintah County,0,13955,0.20889000000000002,13.955
49049,Utah,UT,Utah County,1,218980,0.30574,218.98
49051,Utah,UT,Wasatch County,0,10700,0.29252,10.7
49053,Utah,UT,Washington County,1,54005,0.23914000000000002,54.005
49055,Utah,UT,Wayne County,0,1270,0.21654,1.27
49057,Utah,UT,Weber County,1,103485,0.22626,103.485
50001,Vermont,VT,Addison County,0,19355,0.24981,19.355
50003,Vermont,VT,Bennington County,0,18860,0.25424,18.86
50005,Vermont,VT,Caledonia County,0,15840,0.21338000000000001,15.84
50007,Vermont,VT,Chittenden County,1,86705,0.31959,86.705
50009,Vermont,VT,Essex County,0,2930,0.15529,2.93
50011,Vermont,VT,Franklin County,1,24975,0.18859,24.975
50013,Vermont,VT,Grand Isle County,1,3850,0.27273000000000003,3.85
50015,Vermont,VT,Lamoille County,0,12960,0.25501999999999997,12.96
50017,Vermont,VT,Orange County,0,15345,0.22221999999999997,15.345
50019,Vermont,VT,Orleans County,0,12325,0.1497,12.325
50021,Vermont,VT,Rutland County,0,30970,0.22102,30.97
50023,Vermont,VT,Washington County,0,31920,0.30013,31.92
50025,Vermont,VT,Windham County,0,23245,0.26199,23.245
50027,Vermont,VT,Windsor County,0,29080,0.27115,29.08
51001,Virginia,VA,Accomack County,0,14880,0.17507,14.88
51003,Virginia,VA,Albemarle County,1,47760,0.35773,47.76
51005,Virginia,VA,Alleghany County,0,7200,0.14306,7.2
51007,Virginia,VA,Amelia County,1,5490,0.19035,5.49
51009,Virginia,VA,Amherst County,1,15260,0.19364,15.26
51011,Virginia,VA,Appomattox County,1,6670,0.15442,6.67
51013,Virginia,VA,Arlington County,1,130305,0.49967,130.305
51015,Virginia,VA,Augusta County,0,34345,0.2044,34.345
51017,Virginia,VA,Bath County,0,2335,0.1242,2.335
51019,Virginia,VA,Bedford County,1,33075,0.24384,33.075
51021,Virginia,VA,Bland County,0,2790,0.1362,2.79
51023,Virginia,VA,Botetourt County,1,16650,0.24294000000000002,16.65
51025,Virginia,VA,Brunswick County,0,6220,0.12057999999999999,6.22
51027,Virginia,VA,Buchanan County,0,7440,0.1203,7.44
51029,Virginia,VA,Buckingham County,0,5040,0.13591,5.04
51031,Virginia,VA,Campbell County,1,25525,0.18648,25.525
51033,Virginia,VA,Caroline County,1,13000,0.21269000000000002,13.0
51035,Virginia,VA,Carroll County,0,12890,0.14662999999999998,12.89
51036,Virginia,VA,Charles City County,1,3430,0.16327,3.43
51037,Virginia,VA,Charlotte County,0,5095,0.10893,5.095
51041,Virginia,VA,Chesterfield County,1,158360,0.29470999999999997,158.36
51043,Virginia,VA,Clarke County,1,7020,0.2963,7.02
51045,Virginia,VA,Craig County,1,2645,0.14745,2.645
51047,Virginia,VA,Culpeper County,0,22370,0.25056,22.37
51049,Virginia,VA,Cumberland County,1,4260,0.11268,4.26
51051,Virginia,VA,Dickenson County,0,4755,0.12513,4.755
51053,Virginia,VA,Dinwiddie County,1,12235,0.16673,12.235
51057,Virginia,VA,Essex County,0,5200,0.19615,5.2
51059,Virginia,VA,Fairfax County,1,575805,0.4299,575.805
51061,Virginia,VA,Fauquier County,1,33515,0.31583,33.515
51063,Virginia,VA,Floyd County,0,7235,0.18245,7.235
51065,Virginia,VA,Fluvanna County,1,11920,0.25713,11.92
51067,Virginia,VA,Franklin County,1,25165,0.1818,25.165
51069,Virginia,VA,Frederick County,1,38760,0.24961,38.76
51071,Virginia,VA,Giles County,1,7315,0.19412000000000001,7.315
51073,Virginia,VA,Gloucester County,1,17925,0.22315,17.925
51075,Virginia,VA,Goochland County,1,9340,0.44325,9.34
51077,Virginia,VA,Grayson County,0,6680,0.13922,6.68
51079,Virginia,VA,Greene County,1,9110,0.22064,9.11
51081,Virginia,VA,Greensville County,0,3920,0.15689,3.92
51083,Virginia,VA,Halifax County,0,13985,0.14659,13.985
51085,Virginia,VA,Hanover County,1,51525,0.32683,51.525
51087,Virginia,VA,Henrico County,1,156460,0.30735999999999997,156.46
51089,Virginia,VA,Henry County,0,22340,0.15018,22.34
51091,Virginia,VA,Highland County,0,1085,0.14747000000000002,1.085
51093,Virginia,VA,Isle of Wight County,1,17135,0.24861,17.135
51095,Virginia,VA,James City County,1,30810,0.33593,30.81
51097,Virginia,VA,King and Queen County,1,3255,0.18126,3.255
51099,Virginia,VA,King George County,0,10980,0.33288,10.98
51101,Virginia,VA,King William County,1,7875,0.18475999999999998,7.875
51103,Virginia,VA,Lancaster County,0,5230,0.21415,5.23
51105,Virginia,VA,Lee County,0,9040,0.10895999999999999,9.04
51107,Virginia,VA,Loudoun County,1,161450,0.4555,161.45
51109,Virginia,VA,Louisa County,1,16025,0.19657,16.025
51111,Virginia,VA,Lunenburg County,0,4830,0.16253,4.83
51113,Virginia,VA,Madison County,0,6760,0.18342999999999998,6.76
51115,Virginia,VA,Mathews County,1,3780,0.22221999999999997,3.78
51117,Virginia,VA,Mecklenburg County,0,12365,0.16539,12.365
51119,Virginia,VA,Middlesex County,0,4610,0.20606999999999998,4.61
51121,Virginia,VA,Montgomery County,1,44960,0.33385,44.96
51125,Virginia,VA,Nelson County,1,7120,0.25772,7.12
51127,Virginia,VA,New Kent County,1,9120,0.27083,9.12
51131,Virginia,VA,Northampton County,0,5320,0.2265,5.32
51133,Virginia,VA,Northumberland County,0,5365,0.2041,5.365
51135,Virginia,VA,Nottoway County,0,6655,0.14801,6.655
51137,Virginia,VA,Orange County,0,14370,0.23521,14.37
51139,Virginia,VA,Page County,0,10835,0.15320999999999999,10.835
51141,Virginia,VA,Patrick County,0,7315,0.14833,7.315
51143,Virginia,VA,Pittsylvania County,1,27610,0.14976,27.61
51145,Virginia,VA,Powhatan County,1,12250,0.29796,12.25
51147,Virginia,VA,Prince Edward County,0,9045,0.17302,9.045
51149,Virginia,VA,Prince George County,1,13080,0.23739000000000002,13.08
51153,Virginia,VA,Prince William County,1,200940,0.32855999999999996,200.94
51155,Virginia,VA,Pulaski County,1,15340,0.18188,15.34
51157,Virginia,VA,Rappahannock County,0,3830,0.36815,3.83
51159,Virginia,VA,Richmond County,0,3730,0.1622,3.73
51161,Virginia,VA,Roanoke County,1,47120,0.27271,47.12
51163,Virginia,VA,Rockbridge County,0,10110,0.19535,10.11
51165,Virginia,VA,Rockingham County,1,37525,0.19427,37.525
51167,Virginia,VA,Russell County,0,10990,0.12739,10.99
51169,Virginia,VA,Scott County,1,9090,0.12485999999999998,9.09
51171,Virginia,VA,Shenandoah County,0,19650,0.16667,19.65
51173,Virginia,VA,Smyth County,0,12980,0.15678,12.98
51175,Virginia,VA,Southampton County,0,8310,0.13658,8.31
51177,Virginia,VA,Spotsylvania County,1,58540,0.26853,58.54
51179,Virginia,VA,Stafford County,1,60000,0.31983,60.0
51181,Virginia,VA,Surry County,1,3240,0.13272,3.24
51183,Virginia,VA,Sussex County,1,4740,0.10338,4.74
51185,Virginia,VA,Tazewell County,0,17150,0.18659,17.15
51187,Virginia,VA,Warren County,1,19270,0.24026999999999998,19.27
51191,Virginia,VA,Washington County,1,24625,0.21056,24.625
51193,Virginia,VA,Westmoreland County,0,7765,0.1848,7.765
51195,Virginia,VA,Wise County,0,15045,0.16052,15.045
51197,Virginia,VA,Wythe County,0,13195,0.13452,13.195
51199,Virginia,VA,York County,1,29390,0.33804,29.39
51510,Virginia,VA,Alexandria city,1,84560,0.43732,84.56
51515,Virginia,VA,Bedford city,1,2680,0.23881,2.68
51520,Virginia,VA,Bristol city,1,7020,0.22365,7.02
51530,Virginia,VA,Buena Vista city,0,2980,0.13087000000000001,2.98
51540,Virginia,VA,Charlottesville city,1,21065,0.35699000000000003,21.065
51550,Virginia,VA,Chesapeake city,1,106085,0.27238,106.085
51570,Virginia,VA,Colonial Heights city,1,8165,0.18922,8.165
51580,Virginia,VA,Covington city,0,2525,0.1505,2.525
51590,Virginia,VA,Danville city,1,17195,0.15441,17.195
51595,Virginia,VA,Emporia city,0,2255,0.13304000000000002,2.255
51600,Virginia,VA,Fairfax city,1,11870,0.385,11.87
51610,Virginia,VA,Falls Church city,1,6335,0.51223,6.335
51620,Virginia,VA,Franklin city,0,3125,0.17600000000000002,3.125
51630,Virginia,VA,Fredericksburg city,1,10780,0.24119000000000002,10.78
51640,Virginia,VA,Galax city,0,2975,0.16975,2.975
51650,Virginia,VA,Hampton city,1,61625,0.22645,61.625
51660,Virginia,VA,Harrisonburg city,1,20395,0.20838,20.395
51670,Virginia,VA,Hopewell city,1,8320,0.16887,8.32
51678,Virginia,VA,Lexington city,0,2035,0.26536,2.035
51680,Virginia,VA,Lynchburg city,1,32890,0.24111,32.89
51683,Virginia,VA,Manassas city,1,18995,0.24954,18.995
51685,Virginia,VA,Manassas Park city,1,7225,0.23390999999999998,7.225
51690,Virginia,VA,Martinsville city,0,5325,0.16995,5.325
51700,Virginia,VA,Newport News city,1,83375,0.20918,83.375
51710,Virginia,VA,Norfolk city,1,102040,0.22182,102.04
51720,Virginia,VA,Norton city,0,1805,0.20776,1.805
51730,Virginia,VA,Petersburg city,1,12875,0.14640999999999998,12.875
51735,Virginia,VA,Poquoson city,1,5750,0.32348000000000005,5.75
51740,Virginia,VA,Portsmouth city,1,41250,0.19164,41.25
51750,Virginia,VA,Radford city,1,6885,0.28176999999999996,6.885
51760,Virginia,VA,Richmond city,1,96800,0.25387,96.8
51770,Virginia,VA,Roanoke city,1,45220,0.19150999999999999,45.22
51775,Virginia,VA,Salem city,1,11785,0.25923,11.785
51790,Virginia,VA,Staunton city,0,10930,0.22644,10.93
51800,Virginia,VA,Suffolk city,1,37495,0.24243,37.495
51810,Virginia,VA,Virginia Beach city,1,209470,0.29109,209.47
51820,Virginia,VA,Waynesboro city,0,9090,0.20847,9.09
51830,Virginia,VA,Williamsburg city,1,5705,0.33129000000000003,5.705
51840,Virginia,VA,Winchester city,1,12795,0.27941,12.795
53001,Washington,WA,Adams County,0,7080,0.11935,7.08
53003,Washington,WA,Asotin County,1,9200,0.21195999999999998,9.2
53005,Washington,WA,Benton County,1,79060,0.26461,79.06
53007,Washington,WA,Chelan County,1,32185,0.20490999999999998,32.185
53009,Washington,WA,Clallam County,0,27580,0.21628000000000003,27.58
53011,Washington,WA,Clark County,1,190780,0.263,190.78
53013,Washington,WA,Columbia County,0,1625,0.17231,1.625
53015,Washington,WA,Cowlitz County,1,41230,0.1699,41.23
53017,Washington,WA,Douglas County,1,17430,0.16609000000000002,17.43
53019,Washington,WA,Ferry County,0,2240,0.17188,2.24
53021,Washington,WA,Franklin County,1,31205,0.15206,31.205
53023,Washington,WA,Garfield County,0,945,0.19047999999999998,0.945
53025,Washington,WA,Grant County,0,36620,0.14745999999999998,36.62
53027,Washington,WA,Grays Harbor County,0,27985,0.14508,27.985
53029,Washington,WA,Island County,0,31745,0.24491999999999997,31.745
53031,Washington,WA,Jefferson County,0,11855,0.29186,11.855
53033,Washington,WA,King County,1,1014030,0.38513000000000003,1014.03
53035,Washington,WA,Kitsap County,1,107385,0.27197,107.385
53037,Washington,WA,Kittitas County,0,18715,0.27251,18.715
53039,Washington,WA,Klickitat County,0,7930,0.18979000000000001,7.93
53041,Washington,WA,Lewis County,0,30110,0.1649,30.11
53043,Washington,WA,Lincoln County,0,4640,0.19935,4.64
53045,Washington,WA,Mason County,0,22090,0.1899,22.09
53047,Washington,WA,Okanogan County,0,16560,0.17603,16.56
53049,Washington,WA,Pacific County,0,8010,0.18789,8.01
53051,Washington,WA,Pend Oreille County,0,4325,0.20809,4.325
53053,Washington,WA,Pierce County,1,352720,0.2354,352.72
53055,Washington,WA,San Juan County,0,7810,0.29320999999999997,7.81
53057,Washington,WA,Skagit County,1,51185,0.20817,51.185
53059,Washington,WA,Skamania County,1,4790,0.24948,4.79
53061,Washington,WA,Snohomish County,1,349680,0.28946,349.68
53063,Washington,WA,Spokane County,1,212595,0.25022,212.595
53065,Washington,WA,Stevens County,0,16865,0.21138,16.865
53067,Washington,WA,Thurston County,1,115690,0.2836,115.69
53069,Washington,WA,Wahkiakum County,0,1380,0.10145,1.38
53071,Washington,WA,Walla Walla County,0,25375,0.20473,25.375
53073,Washington,WA,Whatcom County,1,96970,0.24384,96.97
53075,Washington,WA,Whitman County,0,20405,0.33815,20.405
53077,Washington,WA,Yakima County,1,97920,0.15170999999999998,97.92
54001,West Virginia,WV,Barbour County,0,6335,0.12234,6.335
54003,West Virginia,WV,Berkeley County,1,48350,0.21126999999999999,48.35
54005,West Virginia,WV,Boone County,1,8605,0.13074000000000002,8.605
54007,West Virginia,WV,Braxton County,0,5280,0.14205,5.28
54009,West Virginia,WV,Brooke County,1,10480,0.14552,10.48
54011,West Virginia,WV,Cabell County,1,40790,0.22407,40.79
54013,West Virginia,WV,Calhoun County,0,2620,0.09924,2.62
54015,West Virginia,WV,Clay County,1,3125,0.1552,3.125
54017,West Virginia,WV,Doddridge County,0,3095,0.14701,3.095
54019,West Virginia,WV,Fayette County,0,16085,0.17097,16.085
54021,West Virginia,WV,Gilmer County,0,2855,0.10157999999999999,2.855
54023,West Virginia,WV,Grant County,0,5850,0.13248,5.85
54025,West Virginia,WV,Greenbrier County,0,14295,0.16859000000000002,14.295
54027,West Virginia,WV,Hampshire County,1,9660,0.10455,9.66
54029,West Virginia,WV,Hancock County,1,13200,0.16174000000000002,13.2
54031,West Virginia,WV,Hardy County,0,5980,0.09698999999999999,5.98
54033,West Virginia,WV,Harrison County,0,29045,0.21243,29.045
54035,West Virginia,WV,Jackson County,0,11730,0.20546,11.73
54037,West Virginia,WV,Jefferson County,1,25835,0.27114,25.835
54039,West Virginia,WV,Kanawha County,1,88335,0.23518000000000003,88.335
54041,West Virginia,WV,Lewis County,0,6845,0.16947,6.845
54043,West Virginia,WV,Lincoln County,1,6855,0.12473,6.855
54045,West Virginia,WV,Logan County,0,11990,0.1814,11.99
54047,West Virginia,WV,McDowell County,0,4980,0.11947999999999999,4.98
54049,West Virginia,WV,Marion County,0,24940,0.19387000000000001,24.94
54051,West Virginia,WV,Marshall County,1,13090,0.13216,13.09
54053,West Virginia,WV,Mason County,0,10190,0.1315,10.19
54055,West Virginia,WV,Mercer County,0,23095,0.16952,23.095
54057,West Virginia,WV,Mineral County,1,11610,0.16968,11.61
54059,West Virginia,WV,Mingo County,0,8210,0.14251,8.21
54061,West Virginia,WV,Monongalia County,1,44990,0.2685,44.99
54063,West Virginia,WV,Monroe County,0,5580,0.12097000000000001,5.58
54065,West Virginia,WV,Morgan County,1,7215,0.149,7.215
54067,West Virginia,WV,Nicholas County,0,10390,0.1564,10.39
54069,West Virginia,WV,Ohio County,1,21045,0.20931,21.045
54071,West Virginia,WV,Pendleton County,0,3545,0.11848,3.545
54073,West Virginia,WV,Pleasants County,1,2665,0.19137,2.665
54075,West Virginia,WV,Pocahontas County,0,3580,0.19274000000000002,3.58
54077,West Virginia,WV,Preston County,1,14085,0.14767,14.085
54079,West Virginia,WV,Putnam County,1,25090,0.23894,25.09
54081,West Virginia,WV,Raleigh County,0,30290,0.20106,30.29
54083,West Virginia,WV,Randolph County,0,11630,0.17369,11.63
54085,West Virginia,WV,Ritchie County,0,4080,0.15930999999999998,4.08
54087,West Virginia,WV,Roane County,0,5160,0.15600999999999998,5.16
54089,West Virginia,WV,Summers County,0,4615,0.12351,4.615
54091,West Virginia,WV,Taylor County,0,6930,0.16089,6.93
54093,West Virginia,WV,Tucker County,0,3145,0.16375,3.145
54095,West Virginia,WV,Tyler County,0,3345,0.14499,3.345
54097,West Virginia,WV,Upshur County,0,9555,0.17949,9.555
54099,West Virginia,WV,Wayne County,1,16105,0.17695999999999998,16.105
54101,West Virginia,WV,Webster County,0,3315,0.11915999999999999,3.315
54103,West Virginia,WV,Wetzel County,0,6220,0.11817000000000001,6.22
54105,West Virginia,WV,Wirt County,1,2115,0.1253,2.115
54107,West Virginia,WV,Wood County,1,37115,0.20019,37.115
54109,West Virginia,WV,Wyoming County,0,7430,0.11238,7.43
55001,Wisconsin,WI,Adams County,0,8180,0.15403,8.18
55003,Wisconsin,WI,Ashland County,0,7535,0.19642,7.535
55005,Wisconsin,WI,Barron County,0,22575,0.16235,22.575
55007,Wisconsin,WI,Bayfield County,0,6900,0.22319,6.9
55009,Wisconsin,WI,Brown County,1,126675,0.22988000000000003,126.675
55011,Wisconsin,WI,Buffalo County,0,6980,0.14828,6.98
55013,Wisconsin,WI,Burnett County,0,6570,0.16743,6.57
55015,Wisconsin,WI,Calumet County,1,25520,0.24079,25.52
55017,Wisconsin,WI,Chippewa County,1,30995,0.16535,30.995
55019,Wisconsin,WI,Clark County,0,16050,0.11930999999999999,16.05
55021,Wisconsin,WI,Columbia County,1,29590,0.19534,29.59
55023,Wisconsin,WI,Crawford County,0,7935,0.1298,7.935
55025,Wisconsin,WI,Dane County,1,273520,0.3408,273.52
55027,Wisconsin,WI,Dodge County,0,44430,0.16543,44.43
55029,Wisconsin,WI,Door County,0,14425,0.21316999999999997,14.425
55031,Wisconsin,WI,Douglas County,1,22010,0.19172999999999998,22.01
55033,Wisconsin,WI,Dunn County,0,22085,0.1947,22.085
55035,Wisconsin,WI,Eau Claire County,1,52595,0.22074000000000002,52.595
55037,Wisconsin,WI,Florence County,0,2115,0.19858,2.115
55039,Wisconsin,WI,Fond du Lac County,1,52955,0.16571,52.955
55041,Wisconsin,WI,Forest County,0,3860,0.13601,3.86
55043,Wisconsin,WI,Grant County,0,25540,0.15192,25.54
55045,Wisconsin,WI,Green County,0,19515,0.20574,19.515
55047,Wisconsin,WI,Green Lake County,0,9640,0.15093,9.64
55049,Wisconsin,WI,Iowa County,1,12760,0.20533,12.76
55051,Wisconsin,WI,Iron County,0,2630,0.1749,2.63
55053,Wisconsin,WI,Jackson County,0,9395,0.14103,9.395
55055,Wisconsin,WI,Jefferson County,0,43610,0.20018,43.61
55057,Wisconsin,WI,Juneau County,0,12420,0.15741,12.42
55059,Wisconsin,WI,Kenosha County,1,79645,0.22299000000000002,79.645
55061,Wisconsin,WI,Kewaunee County,1,10570,0.15799000000000002,10.57
55063,Wisconsin,WI,La Crosse County,1,61265,0.22574,61.265
55065,Wisconsin,WI,Lafayette County,0,8800,0.14090999999999998,8.8
55067,Wisconsin,WI,Langlade County,0,9610,0.12539,9.61
55069,Wisconsin,WI,Lincoln County,0,14275,0.14991,14.275
55071,Wisconsin,WI,Manitowoc County,0,41485,0.16199000000000002,41.485
55073,Wisconsin,WI,Marathon County,1,69505,0.21170999999999998,69.505
55075,Wisconsin,WI,Marinette County,0,19315,0.15195,19.315
55077,Wisconsin,WI,Marquette County,0,7050,0.14397000000000001,7.05
55078,Wisconsin,WI,Menominee County,0,1445,0.10035,1.445
55079,Wisconsin,WI,Milwaukee County,1,441390,0.23323000000000002,441.39
55081,Wisconsin,WI,Monroe County,0,21450,0.1676,21.45
55083,Wisconsin,WI,Oconto County,1,19060,0.16605,19.06
55085,Wisconsin,WI,Oneida County,0,17550,0.18405,17.55
55087,Wisconsin,WI,Outagamie County,1,93400,0.22104000000000001,93.4
55089,Wisconsin,WI,Ozaukee County,1,45220,0.33226,45.22
55091,Wisconsin,WI,Pepin County,0,3765,0.17131,3.765
55093,Wisconsin,WI,Pierce County,1,22760,0.20013,22.76
55095,Wisconsin,WI,Polk County,0,21595,0.16879,21.595
55097,Wisconsin,WI,Portage County,0,36540,0.21415,36.54
55099,Wisconsin,WI,Price County,0,7040,0.16760999999999998,7.04
55101,Wisconsin,WI,Racine County,1,92505,0.2141,92.505
55103,Wisconsin,WI,Richland County,0,8975,0.14595999999999998,8.975
55105,Wisconsin,WI,Rock County,1,76425,0.18900999999999998,76.425
55107,Wisconsin,WI,Rusk County,0,6635,0.12811,6.635
55109,Wisconsin,WI,St. Croix County,1,44525,0.27007,44.525
55111,Wisconsin,WI,Sauk County,0,32845,0.19150999999999999,32.845
55113,Wisconsin,WI,Sawyer County,0,7375,0.2,7.375
55115,Wisconsin,WI,Shawano County,0,19850,0.14861,19.85
55117,Wisconsin,WI,Sheboygan County,1,58975,0.19702999999999998,58.975
55119,Wisconsin,WI,Taylor County,0,10105,0.14448,10.105
55121,Wisconsin,WI,Trempealeau County,0,14585,0.16147,14.585
55123,Wisconsin,WI,Vernon County,0,13765,0.14965,13.765
55125,Wisconsin,WI,Vilas County,0,9525,0.26666999999999996,9.525
55127,Wisconsin,WI,Walworth County,0,51800,0.21631,51.8
55129,Wisconsin,WI,Washburn County,0,7110,0.17862,7.11
55131,Wisconsin,WI,Washington County,1,70890,0.26061999999999996,70.89
55133,Wisconsin,WI,Waukesha County,1,204915,0.33123,204.915
55135,Wisconsin,WI,Waupaca County,0,25360,0.14807,25.36
55137,Wisconsin,WI,Waushara County,0,10790,0.13716,10.79
55139,Wisconsin,WI,Winnebago County,1,84625,0.2234,84.625
55141,Wisconsin,WI,Wood County,0,36610,0.17031,36.61
56001,Wyoming,WY,Albany County,0,19865,0.32746,19.865
56003,Wyoming,WY,Big Horn County,0,5360,0.14832,5.36
56005,Wyoming,WY,Campbell County,0,25265,0.16228,25.265
56007,Wyoming,WY,Carbon County,0,8015,0.1622,8.015
56009,Wyoming,WY,Converse County,0,7110,0.13854,7.11
56011,Wyoming,WY,Crook County,0,3445,0.15094000000000002,3.445
56013,Wyoming,WY,Fremont County,0,18970,0.17765,18.97
56015,Wyoming,WY,Goshen County,0,6665,0.17254,6.665
56017,Wyoming,WY,Hot Springs County,0,2190,0.16438,2.19
56019,Wyoming,WY,Johnson County,0,4435,0.21645999999999999,4.435
56021,Wyoming,WY,Laramie County,1,44510,0.23894,44.51
56023,Wyoming,WY,Lincoln County,0,8540,0.18794,8.54
56025,Wyoming,WY,Natrona County,1,38730,0.2174,38.73
56027,Wyoming,WY,Niobrara County,0,1180,0.16949,1.18
56029,Wyoming,WY,Park County,0,14675,0.2184,14.675
56031,Wyoming,WY,Platte County,0,4170,0.16427,4.17
56033,Wyoming,WY,Sheridan County,0,14965,0.23722,14.965
56035,Wyoming,WY,Sublette County,0,5420,0.24445999999999998,5.42
56037,Wyoming,WY,Sweetwater County,0,22370,0.18552000000000002,22.37
56039,Wyoming,WY,Teton County,0,13490,0.32061,13.49
56041,Wyoming,WY,Uinta County,0,10435,0.19454000000000002,10.435
56043,Wyoming,WY,Washakie County,0,4155,0.14681,4.155
